Co,O,Ni,Gd
49672,35658,42671,0
49681,35624,42702,0
49718,35574,42713,0
49745,35545,42744,0
49774,35499,42780,0
49816,36027,42581,0
49842,36649,42340,0
49856,37157,42170,0
49894,37694,41999,0
49906,38241,41799,0
49964,38852,41596,0
49990,39383,41415,0
50013,39907,41245,0
50027,40523,41005,0
50080,41071,40831,0
50113,41581,40644,0
50145,42212,40437,0
50171,42726,40248,0
50216,43263,40064,0
50249,43799,39878,0
50261,44406,39673,0
50291,44947,39483,0
50324,45463,39314,0
50353,46086,39090,0
50393,46606,38901,0
49910,46807,38871,0
49020,46857,38917,0
48212,46894,38928,0
47458,46926,38990,0
46514,46963,39041,0
45773,47008,39076,0
45011,47053,39111,0
44239,47072,39171,0
43349,47113,39209,0
42572,47149,39255,0
41806,47200,39288,0
40910,47223,39331,0
40132,47290,39376,0
39387,47322,39423,0
38462,47350,39478,0
37695,47392,39506,0
36902,47413,39542,0
36164,47453,39580,0
35263,47507,39620,0
34488,47540,39673,0
34093,47454,39723,0
34512,47105,39777,0
34919,46792,39838,0
35258,46517,39896,0
35733,46133,39975,0
36069,45840,40023,0
36468,45538,40082,0
36817,45222,40145,0
37266,44864,40210,0
37634,44553,40275,0
38008,44261,40334,0
38442,43918,40403,0
38797,43614,40449,0
39179,43303,40502,0
39601,42951,40562,0
39984,42650,40640,0
40347,42358,40696,0
40718,42049,40751,0
41169,41694,40820,0
41537,41376,40891,0
41916,41089,40951,0
42327,41327,40881,0
42686,41554,40830,0
43039,41764,40778,0
43469,42033,40720,0
43822,42257,40660,0
44194,42477,40612,0
44546,42693,40568,0
44975,42954,40508,0
45336,43190,40455,0
45693,43391,40403,0
46110,43661,40339,0
46471,43866,40298,0
46828,44096,40238,0
47260,44337,40170,0
47627,44548,40109,0
47974,44780,40062,0
48344,44997,40025,0
48778,45265,39954,0
49127,45480,39922,0
49482,45696,39865,0
49439,45686,39805,0
49249,45594,39727,0
49045,45484,39665,0
48805,45368,39576,0
48606,45259,39521,0
48396,45175,39448,0
48191,45062,39371,0
47969,44942,39322,0
47745,44847,39264,0
47539,44742,39187,0
47304,44626,39130,0
47105,44528,39050,0
46921,44423,38972,0
46663,44314,38912,0
46476,44217,38847,0
46274,44124,38764,0
46059,44002,38729,0
45840,43896,38645,0
45625,43786,38561,0
45436,43687,38500,0
45092,43486,38559,0
44673,43220,38756,0
44284,42954,38945,0
43823,42646,39191,0
43418,42357,39381,0
43020,42108,39592,0
42574,41841,39783,0
42107,41521,40010,0
41724,41265,40190,0
41307,41002,40405,0
40836,40694,40626,0
40438,40406,40820,0
40038,40159,41028,0
39559,39845,41247,0
39150,39559,41443,0
38768,39294,41633,0
38362,39033,41833,0
37894,38718,42069,0
37505,38463,42256,0
37085,38163,42466,0
36769,37924,42653,0
37169,37948,42599,0
37610,37968,42535,0
38075,38018,42472,0
38524,38051,42408,0
38944,38067,42353,0
39364,38102,42285,0
39851,38136,42222,0
40272,38157,42162,0
40685,38186,42098,0
41194,38236,42046,0
41597,38255,41982,0
42029,38274,41916,0
42542,38312,41867,0
42957,38343,41789,0
43355,38373,41737,0
43799,38390,41696,0
44285,38403,41602,0
44731,38453,41541,0
45136,38481,41495,0
45662,38532,41428,0
45391,38537,41478,0
45033,38558,41568,0
44590,38588,41667,0
44224,38616,41741,0
43848,38643,41812,0
43400,38668,41927,0
43026,38683,42003,0
42653,38715,42076,0
42279,38712,42158,0
41836,38742,42250,0
41465,38772,42349,0
41102,38788,42416,0
40645,38834,42521,0
40288,38845,42596,0
39927,38872,42674,0
39478,38885,42793,0
39087,38922,42858,0
38721,38939,42939,0
38360,38962,43018,0
37920,38986,43106,0
37838,39063,43135,0
38045,39186,43164,0
38289,39326,43160,0
38479,39469,43184,0
38688,39598,43179,0
38932,39741,43170,0
39136,39900,43191,0
39334,40006,43204,0
39552,40126,43209,0
39786,40308,43199,0
39985,40438,43221,0
40189,40536,43222,0
40429,40684,43231,0
40627,40826,43241,0
40849,40944,43244,0
41099,41110,43240,0
41281,41246,43234,0
41495,41376,43242,0
41692,41485,43256,0
41950,41654,43258,0
42166,41816,43247,0
42318,42318,43168,0
42535,42857,43094,0
42737,43331,43003,0
42898,43804,42919,0
43106,44374,42866,0
43307,44853,42770,0
43494,45332,42702,0
43676,45806,42619,0
43887,46359,42532,0
44070,46854,42457,0
44266,47316,42385,0
44463,47882,42283,0
44654,48347,42218,0
44847,48842,42128,0
45074,49372,42052,0
45216,49864,41973,0
45422,50336,41889,0
45600,50819,41825,0
45809,51365,41740,0
45993,51821,41664,0
45738,51384,41728,0
45354,50619,41843,0
45034,49954,41943,0
44713,49278,42047,0
44336,48502,42161,0
44006,47859,42281,0
43692,47203,42373,0
43365,46554,42473,0
42979,45779,42596,0
42652,45123,42704,0
42341,44462,42797,0
41954,43675,42922,0
41620,43025,43010,0
41292,42361,43121,0
40912,41602,43230,0
40590,40949,43338,0
40270,40270,43443,0
39955,39630,43551,0
39571,38840,43662,0
39255,38185,43760,0
39154,38173,43792,0
39257,38930,43710,0
39330,39536,43676,0
39417,40172,43619,0
39511,40923,43542,0
39611,41552,43483,0
39695,42183,43434,0
39795,42823,43379,0
39892,43567,43325,0
39995,44193,43243,0
40072,44813,43199,0
40175,45559,43129,0
40278,46206,43055,0
40371,46830,43005,0
40479,47574,42954,0
40561,48207,42881,0
40652,48846,42830,0
40747,49469,42777,0
40848,50211,42714,0
40958,50856,42653,0
41097,51371,42595,0
41574,51343,42522,0
42006,51325,42474,0
42420,51307,42417,0
42905,51287,42363,0
43335,51259,42289,0
43766,51237,42245,0
44175,51201,42195,0
44667,51205,42145,0
45097,51180,42071,0
45550,51155,42023,0
46011,51146,41960,0
46448,51110,41883,0
46874,51086,41844,0
47371,51053,41787,0
47785,51034,41738,0
48201,51020,41670,0
48616,50994,41611,0
49137,50971,41553,0
49545,50937,41497,0
49955,50950,41442,0
49766,51108,41541,0
49516,51306,41649,0
49247,51484,41776,0
48943,51703,41894,0
48681,51875,42003,0
48414,52063,42103,0
48165,52244,42225,0
47855,52466,42364,0
47583,52646,42458,0
47313,52812,42579,0
47021,53030,42719,0
46757,53221,42821,0
46504,53392,42925,0
46188,53606,43063,0
45922,53800,43179,0
45666,53984,43298,0
45346,54181,43421,0
45082,54367,43544,0
44825,54543,43650,0
44581,54739,43749,0
44730,54598,43774,0
45178,54248,43704,0
45606,53912,43640,0
46109,53510,43556,0
46564,53192,43478,0
46981,52837,43416,0
47475,52449,43341,0
47920,52098,43265,0
48365,51742,43212,0
48788,51410,43157,0
49298,51020,43065,0
49739,50677,42999,0
50183,50332,42957,0
50691,49943,42860,0
51105,49614,42785,0
51556,49246,42716,0
52086,48866,42640,0
52486,48510,42559,0
52945,48187,42494,0
53371,47849,42422,0
53504,47476,42396,0
52787,47191,42455,0
52057,46933,42530,0
51220,46607,42611,0
50515,46349,42673,0
49803,46051,42748,0
48961,45762,42817,0
48250,45504,42868,0
47543,45214,42943,0
46829,44961,43002,0
45991,44623,43091,0
45280,44353,43146,0
44576,44090,43216,0
43732,43782,43297,0
43024,43500,43357,0
42315,43241,43413,0
41491,42916,43489,0
40772,42673,43566,0
40059,42388,43619,0
39339,42108,43685,0
38532,41814,43784,0
39068,41759,43670,0
39661,41693,43616,0
40354,41657,43507,0
40921,41612,43432,0
41510,41558,43371,0
42168,41496,43277,0
42758,41460,43178,0
43348,41407,43119,0
43918,41364,43037,0
44585,41292,42933,0
45188,41255,42874,0
45739,41208,42781,0
46434,41164,42691,0
47012,41102,42630,0
47595,41050,42545,0
48287,41007,42460,0
48862,40943,42379,0
49454,40919,42301,0
50035,40879,42217,0
50696,40798,42144,0
50885,40983,42112,0
50841,41318,42105,0
50804,41688,42103,0
50783,42002,42104,0
50759,42324,42116,0
50706,42700,42100,0
50699,43010,42112,0
50660,43325,42111,0
50634,43643,42119,0
50604,44015,42124,0
50578,44337,42102,0
50557,44656,42116,0
50529,45019,42114,0
50510,45345,42110,0
50468,45664,42111,0
50437,46042,42105,0
50413,46355,42113,0
50387,46662,42105,0
50357,46984,42101,0
50325,47345,42110,0
50123,47530,42127,0
49552,47415,42193,0
48893,47260,42277,0
48320,47139,42368,0
47736,47012,42414,0
47093,46873,42478,0
46500,46766,42549,0
45958,46634,42623,0
45373,46524,42684,0
44724,46335,42782,0
44172,46251,42841,0
43591,46141,42904,0
42931,45983,42981,0
42348,45868,43053,0
41793,45738,43115,0
41130,45595,43208,0
40570,45479,43258,0
39977,45382,43332,0
39428,45235,43383,0
38752,45100,43468,0
38221,44974,43536,0
38585,45051,43401,0
39043,45148,43218,0
39408,45233,43074,0
39791,45340,42936,0
40266,45422,42767,0
40642,45494,42632,0
41015,45597,42473,0
41406,45685,42330,0
41858,45771,42147,0
42253,45862,42026,0
42646,45951,41869,0
43101,46051,41690,0
43489,46130,41547,0
43879,46223,41396,0
44324,46322,41229,0
44724,46408,41083,0
45106,46479,40939,0
45554,46587,40773,0
45935,46675,40619,0
46321,46773,40474,0
46945,46735,40402,0
47765,46665,40387,0
48480,46617,40350,0
49198,46563,40340,0
50014,46499,40300,0
50744,46419,40283,0
51460,46363,40248,0
52299,46287,40247,0
53016,46232,40208,0
53732,46171,40186,0
54448,46118,40161,0
55267,46044,40125,0
55994,45969,40100,0
56719,45914,40093,0
57557,45848,40053,0
58290,45784,40022,0
58987,45724,39999,0
59839,45656,39972,0
60529,45594,39957,0
61242,45536,39939,0
61459,45506,39959,0
60421,45516,40121,0
59537,45505,40248,0
58708,45535,40390,0
57659,45533,40543,0
56791,45546,40678,0
55927,45553,40815,0
54909,45565,40958,0
54032,45577,41087,0
53158,45579,41230,0
52292,45595,41363,0
51268,45594,41512,0
50417,45601,41635,0
49545,45611,41803,0
48514,45620,41952,0
47657,45631,42078,0
46784,45640,42216,0
45775,45633,42375,0
44901,45641,42506,0
44030,45657,42638,0
43186,45680,42774,0
43647,45981,42695,0
44024,46243,42625,0
44439,46527,42560,0
44895,46828,42492,0
45279,47122,42432,0
45681,47388,42357,0
46141,47710,42270,0
46534,47973,42196,0
46946,48242,42142,0
47321,48511,42059,0
47801,48853,42002,0
48192,49104,41922,0
48602,49377,41860,0
49069,49696,41783,0
49458,49979,41714,0
49873,50233,41628,0
50315,50551,41557,0
50717,50823,41486,0
51106,51091,41437,0
51505,51365,41356,0
51519,51252,41304,0
51360,51039,41283,0
51238,50812,41231,0
51041,50550,41197,0
50905,50317,41163,0
50770,50102,41144,0
50590,49830,41096,0
50437,49616,41070,0
50291,49359,41059,0
50146,49146,41016,0
49989,48882,40958,0
49832,48641,40933,0
49680,48432,40884,0
49502,48154,40861,0
49368,47937,40821,0
49202,47728,40784,0
49037,47455,40757,0
48872,47232,40710,0
48764,46998,40679,0
48599,46769,40647,0
48515,46840,40675,0
48509,47257,40776,0
48509,47673,40886,0
48483,48199,41020,0
48500,48599,41127,0
48500,49041,41231,0
48506,49527,41352,0
48509,49966,41459,0
48513,50380,41573,0
48509,50809,41690,0
48513,51330,41804,0
48512,51758,41909,0
48500,52167,42004,0
48500,52694,42131,0
48509,53090,42240,0
48502,53531,42344,0
48505,54025,42473,0
48489,54450,42580,0
48495,54881,42691,0
48496,55316,42769,0
48544,55779,42880,0
48673,55998,42845,0
48821,56225,42816,0
48998,56489,42766,0
49144,56708,42717,0
49281,56946,42692,0
49456,57188,42633,0
49605,57406,42624,0
49732,57642,42570,0
49898,57861,42529,0
50084,58125,42482,0
50214,58345,42438,0
50364,58571,42404,0
50533,58825,42350,0
50674,59062,42323,0
50837,59275,42277,0
50998,59541,42234,0
51156,59772,42197,0
51307,59995,42150,0
51447,60221,42119,0
51624,60464,42074,0
51502,60301,42027,0
51346,60039,42009,0
51169,59758,41956,0
51033,59530,41931,0
50888,59275,41903,0
50705,58988,41858,0
50549,58747,41836,0
50408,58500,41788,0
50240,58239,41750,0
50070,57973,41700,0
49930,57721,41689,0
49771,57482,41658,0
49602,57193,41626,0
49442,56943,41572,0
49304,56698,41534,0
49123,56416,41510,0
48966,56166,41466,0
48844,55940,41411,0
48645,55636,41383,0
48523,55396,41344,0
48283,55116,41404,0
47990,54845,41567,0
47644,54496,41767,0
47329,54210,41923,0
47043,53902,42084,0
46732,53579,42273,0
46409,53282,42437,0
46125,52978,42584,0
45775,52646,42781,0
45492,52353,42932,0
45182,52068,43083,0
44907,51785,43264,0
44554,51436,43454,0
44268,51144,43620,0
43970,50849,43770,0
43616,50508,43960,0
43328,50215,44127,0
43020,49904,44300,0
42704,49575,44488,0
42417,49298,44634,0
42242,49095,44754,0
42744,49340,44679,0
43349,49619,44579,0
43882,49850,44501,0
44382,50100,44433,0
44998,50372,44341,0
45510,50633,44251,0
46039,50879,44188,0
46642,51164,44093,0
47156,51404,44012,0
47690,51657,43937,0
48192,51881,43857,0
48802,52180,43767,0
49316,52423,43687,0
49830,52656,43599,0
50430,52931,43518,0
50940,53195,43420,0
51473,53428,43360,0
52060,53719,43275,0
52602,53948,43199,0
53115,54193,43111,0
53138,54016,43015,0
53080,53651,42904,0
53020,53364,42785,0
52951,53086,42705,0
52889,52733,42572,0
52839,52461,42484,0
52770,52150,42387,0
52709,51826,42264,0
52653,51530,42144,0
52598,51244,42028,0
52548,50930,41936,0
52482,50597,41818,0
52406,50324,41734,0
52353,50020,41615,0
52276,49664,41499,0
52216,49376,41389,0
52172,49107,41298,0
52104,48758,41175,0
52065,48470,41082,0
51985,48183,40985,0
52400,48114,40925,0
53411,48334,40879,0
54279,48495,40887,0
55162,48677,40855,0
56159,48880,40814,0
57049,49052,40807,0
57911,49237,40796,0
58935,49436,40776,0
59824,49623,40747,0
60669,49785,40723,0
61549,49950,40720,0
62577,50177,40679,0
63440,50346,40645,0
64323,50522,40651,0
65338,50736,40624,0
66205,50905,40605,0
67084,51070,40591,0
68099,51301,40570,0
68981,51474,40552,0
69840,51650,40518,0
70448,51818,40541,0
69551,52040,40702,0
68779,52215,40855,0
68011,52416,40987,0
67117,52642,41125,0
66379,52824,41278,0
65623,53030,41384,0
64719,53241,41572,0
63954,53440,41715,0
63202,53640,41847,0
62437,53822,41984,0
61536,54053,42135,0
60779,54236,42266,0
60021,54421,42418,0
59116,54652,42573,0
58367,54832,42715,0
57581,55035,42856,0
56697,55230,42999,0
55949,55427,43143,0
55150,55626,43282,0
54424,55823,43428,0
54318,55459,43444,0
54326,55075,43475,0
54351,54687,43490,0
54389,54244,43496,0
54421,53846,43500,0
54440,53468,43495,0
54454,53015,43513,0
54469,52635,43508,0
54517,52248,43543,0
54520,51808,43556,0
54556,51419,43555,0
54583,51025,43556,0
54606,50645,43577,0
54608,50186,43585,0
54649,49800,43605,0
54703,49410,43607,0
54706,48968,43619,0
54735,48579,43634,0
54738,48203,43641,0
54794,47760,43667,0
54665,47895,43693,0
54456,48334,43706,0
54280,48754,43738,0
54069,49265,43764,0
53879,49674,43774,0
53699,50095,43802,0
53495,50598,43812,0
53313,51033,43837,0
53108,51449,43882,0
52881,51948,43918,0
52703,52377,43928,0
52515,52802,43964,0
52340,53237,43984,0
52121,53732,44006,0
51937,54163,44036,0
51759,54573,44072,0
51526,55071,44063,0
51329,55513,44101,0
51159,55938,44129,0
50941,56425,44146,0
50960,56702,44158,0
51407,56637,44076,0
51839,56573,44008,0
52343,56507,43921,0
52798,56431,43890,0
53230,56366,43811,0
53717,56319,43750,0
54183,56243,43674,0
54616,56181,43623,0
55131,56109,43538,0
55551,56046,43477,0
56004,55978,43417,0
56439,55937,43359,0
56965,55857,43287,0
57390,55782,43222,0
57833,55736,43154,0
58343,55665,43084,0
58769,55604,43026,0
59228,55520,42956,0
59721,55472,42873,0
60185,55420,42825,0
59922,55574,42877,0
59686,55702,42953,0
59387,55874,43027,0
59138,56027,43099,0
58878,56153,43153,0
58598,56337,43246,0
58346,56480,43309,0
58099,56623,43371,0
57807,56793,43442,0
57549,56949,43511,0
57316,57097,43573,0
57047,57239,43647,0
56750,57426,43727,0
56507,57562,43793,0
56252,57702,43863,0
55970,57874,43938,0
55716,58018,44013,0
55471,58170,44076,0
55181,58346,44147,0
54918,58489,44219,0
54686,58551,44171,0
54477,58569,44044,0
54215,58598,43938,0
53977,58626,43831,0
53760,58647,43708,0
53489,58680,43587,0
53240,58715,43486,0
53035,58734,43382,0
52741,58754,43250,0
52526,58787,43128,0
52286,58787,43019,0
52052,58839,42907,0
51800,58849,42794,0
51581,58867,42670,0
51348,58900,42584,0
51071,58930,42454,0
50840,58927,42332,0
50611,58983,42235,0
50355,58986,42101,0
50097,59014,42020,0
50071,58937,42014,0
50376,58561,42152,0
50717,58173,42342,0
51025,57792,42516,0
51311,57436,42671,0
51658,57009,42880,0
51952,56668,43044,0
52224,56324,43214,0
52588,55899,43411,0
52880,55554,43574,0
53191,55204,43743,0
53470,54851,43907,0
53815,54437,44098,0
54113,54069,44265,0
54417,53733,44439,0
54771,53304,44634,0
55048,52963,44806,0
55353,52591,44994,0
55698,52173,45173,0
55998,51844,45330,0
56324,51506,45500,0
56071,51864,45367,0
55846,52300,45239,0
55652,52691,45123,0
55431,53058,45011,0
55197,53497,44843,0
55004,53887,44741,0
54777,54262,44628,0
54550,54701,44493,0
54367,55089,44352,0
54145,55471,44230,0
53941,55837,44122,0
53712,56269,43983,0
53502,56680,43871,0
53289,57050,43749,0
53055,57501,43607,0
52841,57875,43474,0
52629,58254,43362,0
52419,58689,43222,0
52202,59066,43105,0
51997,59445,42982,0
52309,59472,42889,0
52741,59330,42847,0
53184,59194,42781,0
53622,59066,42730,0
54149,58894,42657,0
54589,58764,42615,0
55037,58654,42560,0
55548,58480,42494,0
55984,58351,42441,0
56422,58218,42382,0
56957,58052,42316,0
57401,57909,42258,0
57833,57779,42216,0
58277,57648,42146,0
58792,57468,42084,0
59222,57338,42026,0
59679,57192,41964,0
60195,57059,41905,0
60631,56920,41833,0
61089,56762,41790,0
61152,56661,41741,0
60709,56583,41710,0
60245,56543,41703,0
59796,56486,41689,0
59283,56415,41660,0
58831,56360,41633,0
58389,56294,41599,0
57866,56231,41597,0
57398,56169,41561,0
56970,56093,41543,0
56438,56058,41511,0
55989,55970,41477,0
55534,55928,41472,0
55084,55850,41450,0
54558,55791,41414,0
54114,55736,41398,0
53673,55662,41396,0
53132,55584,41372,0
52694,55525,41345,0
52239,55472,41327,0
51893,55430,41315,0
52481,55471,41367,0
53053,55517,41421,0
53639,55554,41475,0
54327,55622,41531,0
54911,55664,41579,0
55496,55703,41622,0
56193,55742,41692,0
56801,55787,41755,0
57382,55836,41823,0
58049,55886,41868,0
58630,55958,41913,0
59214,55981,41966,0
59811,56031,42026,0
60490,56090,42087,0
61073,56121,42131,0
61653,56174,42181,0
62364,56229,42260,0
62945,56255,42298,0
63530,56313,42358,0
64221,56349,42423,0
64355,56514,42392,0
64413,56707,42344,0
64474,56914,42316,0
64545,57119,42265,0
64603,57322,42232,0
64676,57501,42188,0
64729,57716,42136,0
64774,57912,42117,0
64846,58098,42066,0
64926,58316,42039,0
64994,58514,42000,0
65040,58702,41950,0
65097,58900,41911,0
65171,59132,41889,0
65226,59292,41852,0
65291,59479,41803,0
65348,59707,41762,0
65399,59890,41720,0
65481,60055,41687,0
65546,60316,41640,0
65401,60244,41655,0
65036,59935,41747,0
64699,59632,41798,0
64296,59294,41889,0
63957,58963,41963,0
63605,58676,42025,0
63198,58320,42117,0
62858,58016,42175,0
62515,57701,42243,0
62117,57362,42343,0
61761,57060,42425,0
61404,56765,42489,0
61063,56457,42556,0
60656,56093,42651,0
60302,55795,42715,0
59968,55498,42806,0
59539,55151,42870,0
59220,54828,42947,0
58888,54542,43004,0
58468,54175,43102,0
58188,53937,43172,0
58176,54099,43229,0
58174,54260,43316,0
58201,54413,43382,0
58201,54573,43442,0
58228,54726,43519,0
58204,54915,43585,0
58224,55061,43668,0
58231,55212,43729,0
58255,55365,43813,0
58271,55527,43893,0
58248,55687,43928,0
58263,55831,44006,0
58274,56001,44095,0
58271,56157,44165,0
58275,56300,44223,0
58285,56492,44299,0
58294,56641,44339,0
58304,56787,44419,0
58314,56971,44501,0
58331,57119,44574,0
58452,57268,44525,0
58663,57445,44439,0
58830,57588,44364,0
59023,57756,44314,0
59196,57902,44243,0
59410,58068,44153,0
59565,58214,44084,0
59740,58382,44026,0
59965,58550,43926,0
60125,58699,43871,0
60296,58857,43790,0
60475,59031,43727,0
60671,59181,43639,0
60864,59326,43599,0
61018,59492,43513,0
61226,59667,43430,0
61397,59810,43361,0
61595,59950,43289,0
61781,60134,43216,0
61946,60295,43139,0
61868,60428,43125,0
61500,60559,43185,0
61160,60693,43218,0
60836,60785,43265,0
60521,60913,43299,0
60126,61047,43335,0
59805,61175,43378,0
59481,61289,43412,0
59084,61425,43475,0
58766,61559,43515,0
58441,61668,43553,0
58058,61823,43596,0
57730,61897,43641,0
57390,62048,43692,0
57064,62162,43737,0
56699,62312,43778,0
56374,62423,43821,0
56046,62535,43859,0
55649,62675,43910,0
55323,62774,43933,0
55049,62839,43979,0
55103,62576,43956,0
55168,62346,43906,0
55201,62097,43878,0
55271,61886,43844,0
55312,61609,43811,0
55365,61364,43781,0
55423,61130,43752,0
55460,60853,43722,0
55511,60633,43700,0
55559,60386,43668,0
55624,60133,43636,0
55659,59894,43597,0
55692,59643,43571,0
55777,59395,43532,0
55799,59143,43494,0
55852,58904,43454,0
55906,58686,43433,0
55964,58389,43395,0
56005,58148,43383,0
56063,57920,43345,0
56588,58030,43377,0
57142,58159,43371,0
57676,58297,43382,0
58254,58464,43397,0
58864,58633,43406,0
59395,58762,43435,0
59947,58909,43440,0
60575,59069,43454,0
61118,59210,43473,0
61659,59369,43493,0
62293,59528,43486,0
62829,59658,43504,0
63388,59813,43526,0
63925,59983,43521,0
64555,60140,43563,0
65096,60308,43577,0
65634,60439,43577,0
66281,60589,43610,0
66821,60753,43609,0
67335,60883,43636,0
67618,60752,43619,0
67622,60463,43587,0
67618,60164,43535,0
67609,59890,43505,0
67576,59551,43453,0
67580,59253,43431,0
67579,58948,43387,0
67576,58604,43326,0
67563,58311,43305,0
67534,58009,43260,0
67545,57668,43202,0
67537,57396,43179,0
67533,57105,43126,0
67517,56782,43098,0
67511,56449,43041,0
67506,56162,43019,0
67482,55874,42986,0
67494,55521,42927,0
67469,55232,42921,0
67460,54941,42883,0
67299,54807,42853,0
66815,55128,42922,0
66330,55444,42980,0
65826,55811,43065,0
65257,56222,43159,0
64772,56537,43229,0
64275,56872,43281,0
63709,57251,43350,0
63192,57588,43414,0
62715,57920,43478,0
62144,58307,43557,0
61647,58639,43636,0
61171,58983,43694,0
60673,59313,43766,0
60087,59705,43849,0
59602,60024,43908,0
59132,60370,43981,0
58548,60759,44047,0
58043,61085,44115,0
57573,61422,44184,0
56998,61827,44264,0
57096,61951,44208,0
57206,62080,44121,0
57326,62237,44042,0
57444,62408,43950,0
57560,62523,43869,0
57654,62673,43784,0
57796,62847,43726,0
57895,62987,43644,0
58022,63117,43566,0
58139,63274,43468,0
58267,63413,43391,0
58369,63546,43323,0
58467,63718,43239,0
58589,63866,43157,0
58702,64005,43069,0
58800,64151,43006,0
58931,64321,42921,0
59033,64443,42836,0
59157,64585,42752,0
59286,64737,42664,0
59311,64815,42619,0
59311,64798,42652,0
59317,64794,42647,0
59309,64822,42649,0
59311,64804,42673,0
59326,64800,42653,0
59337,64838,42653,0
59325,64832,42677,0
59328,64818,42704,0
59318,64801,42648,0
